lat,lng,count
-47,-109.82,9
-47,-111,9
-46.14,-112,9
-45.6,-113,9
-45.37,-114,9
-45.19,-115,9
-45.09,-116,9
-45,-116.85,9
-44.96,-118,9
-45.24,-119,9
-45.32,-120,9
-45.09,-121,9
-45,-121.68,9
-44.83,-123,9
-44.63,-124,9
-44.6,-125,9
-44.66,-126,9
-44.6,-127,9
-44.59,-128,9
-45,-128.7,9
-45.21,-129,9
-45.33,-130,9
-45,-130.87,9
-44.77,-132,9
-44.75,-133,9
-45,-133.78,9
-46,-133.79,9
-46.22,-135,9
-46.15,-136,9
-46.06,-137,9
-45.9,-138,9
-45.8,-139,9
-45.62,-140,9
-45.8,-141,9
-46,-141.46,9
-46.31,-142,9
-46.93,-143,9
-47.48,-144,9
-47.63,-145,9
-48,-145.67,9
-48.81,-146,9
-50,-146.64,9
-50.01,-148,9
-49.55,-149,9
-49.33,-150,9
-49,-150.9,9
-48.6,-152,9
-48.88,-153,9
-49.37,-154,9
-49.69,-155,9
-50,-155.37,9
-50.2,-156,9
-50.44,-157,9
-50.35,-158,9
-50.05,-159,9
-49.41,-160,9
-49.01,-161,9
-48.6,-162,9
-48.55,-163,9
-48.91,-164,9
-49.98,-165,9
-50.11,-166,9
-50,-166.92,9
-49.76,-168,9
-49.61,-169,9
-49.59,-170,9
-49.94,-171,9
-50.85,-172,9
-51,-172.44,9
-51.14,-173,9
-51,-173.61,9
-50.92,-174,9
-50.49,-175,9
-50,-175.91,9
-49,-175.6,9
-48.28,-176,9
-48,-176.1,9
-47.47,-177,9
-47.01,-178,9
-46,-178.9,9
-45.52,-179,9
-45,-179.09,9
-44.8,180,9
-44.7,179,9
-44.94,178,9
-44.98,177,9
-44.86,176,9
-44.66,175,9
-44.41,174,9
-44.51,173,9
-44.45,172,9
-45,171.62,9
-45.64,171,9
-46,170.74,9
-46.77,170,9
-47,169.71,9
-48,169.3,9
-48.35,169,9
-49,168.03,9
-49.6,167,9
-50,166.24,9
-50.29,166,9
-50.65,165,9
-50.12,164,9
-49.54,163,9
-49.33,162,9
-49.32,161,9
-49.14,160,9
-49.15,159,9
-49.27,158,9
-49.24,157,9
-49.13,156,9
-49.12,155,9
-49.07,154,9
-48.54,153,9
-48.12,152,9
-48,151.42,9
-47.85,151,9
-47.81,150,9
-47.75,149,9
-47.78,148,9
-47.87,147,9
-47.39,146,9
-47.1,145,9
-48,144.25,9
-48.22,144,9
-48.47,143,9
-49,142.34,9
-49.38,142,9
-50,141.39,9
-50.08,141,9
-49,140.54,9
-48.44,140,9
-48.19,139,9
-48.19,138,9
-48.32,137,9
-48.13,136,9
-48.05,135,9
-48.19,134,9
-48.3,133,9
-48.23,132,9
-48.13,131,9
-48.23,130,9
-48.43,129,9
-49,128.01,9
-49.72,127,9
-50,126.85,9
-50.5,126,9
-50,125.84,9
-49,126.89,9
-48.67,127,9
-48,127.54,9
-47.13,127,9
-47,126.39,9
-46.79,126,9
-47.1,125,9
-47.41,124,9
-47.47,123,9
-47,122.41,9
-46.44,122,9
-46,121.15,9
-45.51,120,9
-45.91,119,9
-47,118,9
-47.06,117,9
-46.28,116,9
-46.24,115,9
-47,114.06,9
-47.63,113,9
-47.63,112,9
-47,111.4,9
-46.41,111,9
-46.12,110,9
-46.26,109,9
-46.86,108,9
-46.79,107,9
-46.1,106,9
-45.4,105,9
-45,104,9
-45.2,103,9
-45.54,102,9
-45.92,101,9
-45.63,100,9
-45,99.15,9
-44.62,98,9
-44.59,97,9
-44.49,96,9
-44.46,95,9
-45,94.44,9
-45.34,95,9
-46,95.65,9
-46.13,95,9
-46.07,94,9
-46,93.61,9
-45.63,93,9
-45.71,92,9
-46,91.38,9
-46.12,91,9
-47,90.11,9
-48,90.96,9
-48.48,90,9
-48,89.23,9
-47,89.58,9
-46,89.45,9
-45.75,89,9
-45.6,88,9
-46,87.47,9
-47,87.75,9
-47.24,87,9
-47.13,86,9
-47,85.63,9
-46.47,85,9
-46.46,84,9
-46.57,83,9
-46,82.28,9
-45.19,82,9
-44.38,81,9
-44.57,80,9
-45,79.35,9
-45.34,79,9
-45.44,78,9
-45.84,77,9
-46.37,76,9
-46.32,75,9
-46,74.69,9
-45.51,74,9
-45.36,73,9
-45.43,72,9
-45.49,71,9
-45.36,70,9
-45.03,69,9
-44.69,68,9
-44.72,67,9
-44.43,66,9
-44.43,65,9
-44.7,64,9
-44.86,63,9
-45,62.69,9
-45.63,62,9
-46,61.24,9
-46,60.44,9
-45.93,60,9
-45,59.36,9
-44.69,59,9
-44.38,58,9
-44.72,57,9
-44.72,56,9
-44,55.36,9
-43.62,55,9
-43.33,54,9
-43,53.41,9
-42,53.01,9
-41.84,52,9
-41,51.15,9
-41,50.2,9
-41.55,49,9
-41.73,48,9
-42,47.1,9
-42.49,46,9
-42.57,45,9
-42.17,44,9
-42,43.39,9
-41.89,43,9
-42.44,42,9
-42.7,41,9
-42.76,40,9
-42.8,39,9
-42.97,38,9
-42.72,37,9
-42.51,36,9
-42,35.43,9
-41.86,35,9
-42,34.15,9
-42.24,34,9
-42.92,33,9
-42.96,32,9
-42.87,31,9
-44,30.9,9
-44.49,30,9
-44.77,29,9
-44.74,28,9
-44.15,27,9
-44.17,26,9
-44.45,25,9
-44.7,24,9
-44.55,23,9
-44.54,22,9
-44.41,21,9
-44.09,20,9
-44,19.4,9
-43.88,19,9
-44,18.68,9
-44.37,18,9
-44.62,17,9
-44.81,16,9
-44.35,15,9
-44,14.23,9
-43.44,13,9
-43,12.56,9
-42.64,12,9
-42.34,11,9
-42.66,10,9
-43,9.05,9
-43.1,8,9
-43.19,7,9
-43.2,6,9
-43.32,5,9
-44,4.29,9
-44.17,4,9
-44.28,3,9
-44.03,2,9
-44.11,1,9
-44.16,0,9
-44.04,-1,9
54.22,-53,9
53.92,-53,9
54.22,-53,9
44.53,-122,9
44.36,-121,9
44.06,-120,9
43.03,-119,9
42,-119.17,9
41,-119.48,9
40,-119.22,9
39,-119.86,9
38.8,-121,9
39,-121.66,9
39.28,-122,9
40,-122.5,9
40.98,-123,9
42,-123.22,9
43,-123.17,9
43.3,-123,9
44,-122.45,9
44.53,-122,9
-8.69,-70,9
-9,-69.36,9
-9.17,-69,9
-9.73,-68,9
-10,-67.64,9
-10.48,-67,9
-11,-66.39,9
-11.34,-66,9
-12,-65.48,9
-12.63,-65,9
-13,-64.75,9
-14,-64.25,9
-14.38,-64,9
-15,-63.36,9
-15.36,-63,9
-16,-62.39,9
-16.4,-62,9
-17,-61.37,9
-18,-61.26,9
-19,-61.83,9
-19.47,-63,9
-19.71,-64,9
-19.88,-65,9
-20,-65.97,9
-21,-65.28,9
-22,-65.01,9
-23,-64.79,9
-24,-64.62,9
-25,-64.42,9
-25.71,-65,9
-26,-65.26,9
-26.79,-66,9
-27,-66.22,9
-27.72,-67,9
-28,-67.35,9
-28.56,-68,9
-28.85,-69,9
-28,-69.22,9
-27,-69.38,9
-26,-69.5,9
-25,-69.58,9
-24,-69.48,9
-23,-69.36,9
-22,-69.27,9
-21,-69.19,9
-20,-69.12,9
-19.63,-69,9
-19,-68.66,9
-18.75,-69,9
-18,-69.71,9
-17.54,-70,9
-17,-70.45,9
-16.48,-71,9
-16,-71.58,9
-15.55,-72,9
-15.07,-73,9
-14,-73.44,9
-13,-73.21,9
-12.17,-73,9
-11,-72.56,9
-10.32,-72,9
-10,-71.72,9
-9.26,-71,9
-9,-70.54,9
-8.69,-70,9
-33.62,-69,9
-33.84,-68,9
-34,-67.55,9
-34.25,-67,9
-34.81,-66,9
-35,-65.73,9
-36,-65.68,9
-37,-65.91,9
-37.25,-66,9
-38,-66.4,9
-38.6,-67,9
-38.96,-68,9
-39.53,-69,9
-39.08,-70,9
-39.36,-71,9
-39,-71.38,9
-38,-71.02,9
-37,-71.16,9
-36,-71.13,9
-35.38,-71,9
-35,-70.91,9
-34.12,-70,9
-33.62,-69,9
-39.85,-65,9
-39.7,-64,9
-39.64,-63,9
-39.73,-62,9
-40,-61.86,9
-40.32,-63,9
-40.13,-64,9
-40.04,-65,9
-40,-65.37,9
-39.85,-65,9
-43.85,-22,9
-44,-21,9
-44.26,-22,9
-44,-22.34,9
-43.85,-22,9
-44.28,32,9
-45,32.2,9
-45,31.79,9
-44.28,32,9
-44.97,-178,9
-45.24,-178,9
-45,-178.73,9
-44.97,-178,9
-45.52,177,9
-45.36,178,9
-46,178.95,9
-47,178.9,9
-47.5,178,9
-47.05,177,9
-46,176.87,9
-45.52,177,9
-46.58,136,9
-46.09,137,9
-46.52,138,9
-47,138.08,9
-47.5,137,9
-47.51,136,9
-47,135.25,9
-46.58,136,9
71.21,0,9
71.16,-1,9
71.13,-2,9
71.07,-3,9
70.71,-4,9
70.27,-5,9
70,-5.69,9
69,-5.29,9
68.39,-6,9
68,-6.56,9
67.79,-7,9
67.34,-8,9
67.26,-9,9
67.25,-10,9
67.35,-11,9
67.45,-12,9
67.62,-13,9
67.84,-14,9
68,-14.95,9
67.65,-16,9
67.22,-17,9
67,-17.58,9
66.67,-19,9
66.4,-20,9
66.2,-21,9
66.33,-22,9
67,-22.4,9
67.2,-23,9
67,-23.89,9
66.31,-25,9
66.18,-26,9
66,-26.58,9
65.78,-27,9
65.61,-28,9
65.69,-29,9
65.63,-30,9
65.43,-31,9
65.37,-32,9
65.27,-33,9
65.07,-34,9
64.42,-35,9
64.19,-36,9
64,-36.48,9
63.71,-37,9
63.45,-38,9
63.67,-39,9
63,-39.65,9
62.77,-40,9
62,-40.63,9
61.5,-41,9
61,-41.41,9
60,-41.62,9
59.37,-42,9
59,-42.62,9
58,-42.72,9
57.96,-44,9
58.12,-45,9
58.15,-46,9
58.24,-47,9
58.62,-48,9
59,-48.77,9
59.41,-50,9
59.7,-51,9
59.84,-52,9
60,-52.63,9
60.29,-54,9
60.15,-55,9
59.41,-56,9
59,-56.58,9
58.79,-57,9
58,-57.93,9
57,-57.66,9
56,-57.33,9
55.68,-58,9
55.57,-59,9
55,-59.93,9
54,-59.66,9
53.61,-60,9
53,-60.8,9
52.67,-62,9
52.73,-63,9
52.9,-64,9
52.98,-65,9
53.07,-66,9
53.35,-67,9
54,-67.55,9
54.74,-68,9
55,-68.25,9
55.2,-69,9
55.45,-70,9
55.68,-71,9
56,-71.86,9
56,-72.38,9
55.96,-73,9
55.87,-74,9
55.67,-75,9
55.51,-76,9
55,-76.92,9
54,-77.76,9
53,-77.96,9
52.23,-77,9
52,-76.67,9
51,-76.38,9
50.61,-77,9
50.23,-78,9
50,-78.53,9
49.8,-79,9
49.48,-80,9
49.6,-81,9
49.8,-82,9
50,-82.78,9
50.27,-84,9
50.58,-85,9
50.64,-86,9
50.86,-87,9
51,-87.55,9
51.22,-88,9
51,-88.83,9
50.71,-90,9
50.55,-91,9
51,-91.34,9
52,-91.92,9
53,-92.65,9
53.37,-92,9
53.27,-91,9
53.25,-90,9
53.25,-89,9
53.46,-88,9
54,-87.3,9
54.41,-88,9
55,-88.84,9
55.67,-90,9
55.66,-91,9
55.62,-92,9
55.16,-93,9
54.01,-94,9
54.38,-95,9
55,-95.47,9
56,-95.73,9
56.82,-96,9
57.56,-97,9
57.42,-98,9
57.02,-99,9
56.44,-100,9
56.09,-101,9
55.63,-102,9
55.23,-103,9
55,-103.71,9
54.63,-105,9
54.98,-106,9
55,-106.49,9
55.07,-107,9
55,-107.72,9
54.95,-109,9
54.91,-110,9
55.45,-110,9
56,-109.83,9
56.36,-109,9
56.59,-108,9
57,-107.63,9
58,-107.59,9
59,-107.29,9
59.53,-108,9
60,-108.39,9
60.41,-109,9
60,-109.99,9
59.79,-111,9
59.74,-112,9
59,-112.64,9
58,-112.68,9
57.36,-113,9
57,-113.96,9
57.98,-115,9
57.89,-116,9
58.46,-117,9
58.99,-118,9
60,-117.84,9
60.41,-117,9
60.35,-116,9
60.21,-115,9
60.41,-114,9
61,-113.06,9
61.5,-112,9
62,-111.45,9
62.36,-112,9
62.92,-113,9
63.26,-114,9
63,-114.87,9
62.96,-116,9
62.18,-117,9
63,-117.79,9
62.43,-119,9
62.01,-120,9
61.42,-121,9
61.08,-122,9
60.19,-123,9
61,-123.61,9
61.52,-124,9
61,-124.81,9
61.33,-126,9
62,-126.99,9
62.53,-128,9
62.97,-129,9
63.33,-130,9
63.63,-131,9
63.8,-132,9
63.55,-133,9
63,-133.35,9
62,-133.91,9
61.4,-135,9
62,-135.81,9
62.78,-137,9
63,-137.44,9
63.2,-138,9
63.47,-139,9
63.68,-140,9
63.98,-141,9
64.53,-142,9
65,-142.55,9
65.44,-143,9
66,-143.94,9
67,-144.69,9
68,-144.04,9
68.36,-143,9
68.21,-142,9
68.16,-141,9
68.03,-140,9
68.16,-139,9
68.27,-138,9
68.3,-137,9
68.38,-136,9
68.67,-135,9
69,-134.12,9
69.3,-133,9
69.96,-132,9
70.65,-133,9
70.92,-134,9
71.13,-135,9
71.31,-136,9
71.43,-137,9
71.53,-138,9
71.6,-139,9
71.64,-140,9
71.65,-141,9
71.63,-142,9
71.57,-143,9
71.45,-144,9
71.24,-145,9
71,-145.83,9
70,-146.36,9
69,-146.09,9
68,-146.07,9
67,-146.11,9
66.15,-147,9
66.18,-148,9
66.15,-149,9
66.31,-150,9
66.53,-151,9
66.62,-152,9
66.51,-153,9
66.58,-154,9
67,-154.8,9
67.03,-156,9
66,-156.2,9
65.74,-156,9
65.63,-155,9
65.4,-154,9
65,-153.38,9
64,-153.5,9
63,-153.59,9
62,-153.82,9
61.56,-153,9
61,-152.78,9
60.51,-154,9
60,-154.6,9
59.7,-155,9
59.85,-156,9
60,-157,9
61,-157.55,9
62,-157.33,9
63,-157.46,9
63.62,-158,9
64,-158.64,9
64.27,-159,9
65,-159.97,9
66,-160.26,9
66.8,-161,9
68,-161.89,9
68,-162.65,9
67.87,-164,9
67.65,-165,9
67,-165.3,9
66,-165.35,9
65.65,-166,9
65.24,-167,9
65,-167.29,9
64,-167.58,9
63,-167.96,9
62,-167.9,9
61,-167.34,9
60.7,-167,9
60,-166.63,9
59,-166.17,9
58.6,-165,9
58.58,-164,9
58.54,-163,9
58.42,-162,9
58.25,-161,9
58.08,-160,9
58,-159.47,9
57.85,-159,9
57.36,-158,9
57.11,-157,9
56.68,-158,9
56.58,-159,9
56.57,-160,9
56.57,-161,9
56.44,-162,9
56.22,-163,9
56.1,-164,9
55,-164.04,9
54.72,-165,9
54.78,-166,9
54.89,-167,9
54.9,-168,9
54.83,-169,9
54.59,-170,9
54.28,-171,9
54,-171.94,9
54.19,-173,9
55,-173.88,9
55.17,-173,9
55.39,-172,9
55.6,-171,9
55.43,-170,9
55.2,-169,9
55.28,-168,9
56,-167.6,9
56.29,-168,9
56.44,-169,9
56.4,-170,9
56.3,-171,9
56.48,-172,9
56.86,-173,9
57.25,-172,9
57.25,-171,9
57.34,-170,9
57.59,-169,9
58,-168.16,9
58.66,-168,9
59,-167.91,9
60,-168.5,9
60.41,-169,9
60.6,-170,9
60.59,-171,9
60.58,-172,9
60.68,-173,9
60.23,-174,9
60.01,-175,9
59.76,-176,9
59.14,-177,9
58.69,-178,9
58.89,-179,9
60,-179.76,9
61,-179.96,9
61.56,179,9
62,178.44,9
62.19,178,9
62.04,177,9
61.37,176,9
61.26,175,9
61.19,174,9
61.17,173,9
61.07,172,9
61.05,171,9
61.44,170,9
61.81,169,9
62,168.4,9
62.45,167,9
62.68,166,9
63,165.85,9
64,165.24,9
64.3,165,9
64.58,164,9
64,163.28,9
63.72,163,9
63.17,162,9
63,161.17,9
62.58,160,9
63,159.66,9
63.55,159,9
64,158.21,9
65,157.7,9
66,157.5,9
67,157.36,9
68,157.11,9
68,156,9
68.52,155,9
68,154.23,9
67.47,154,9
67,153.36,9
66.76,153,9
66.59,152,9
67,151.15,9
67.01,150,9
66.03,149,9
65,148.81,9
64,148.54,9
63,148.11,9
62.5,147,9
62.23,146,9
62,145.1,9
61.79,144,9
61.33,143,9
61,142.22,9
60.31,141,9
60,140.57,9
59.72,140,9
59.03,139,9
58,138.28,9
57.79,138,9
57,137.36,9
56.74,137,9
56,136.55,9
55,136.31,9
54.3,137,9
54,137.56,9
53.22,138,9
52.88,138,9
52,137.07,9
52.85,136,9
54,135.6,9
55,135.5,9
56,135.44,9
57,135.38,9
58,135.33,9
59,135.29,9
60,135.28,9
61,135.1,9
61.17,134,9
61.28,133,9
61.38,132,9
61.48,131,9
61.61,130,9
62,129.59,9
62.44,129,9
62,128.35,9
61.55,128,9
61.9,127,9
62.82,126,9
63,125.17,9
62.06,124,9
62.36,123,9
62.24,122,9
62.92,121,9
63.46,120,9
63.66,119,9
63,118.42,9
62.65,118,9
62.67,117,9
62.66,116,9
62.55,115,9
62.41,114,9
62,113.48,9
61.59,113,9
61,112.23,9
60.39,111,9
60,110.1,9
59.44,109,9
59,108.06,9
58.62,107,9
58.23,106,9
58,105.44,9
57.82,105,9
57.4,104,9
57,103.09,9
56,102.56,9
55.8,102,9
56,101.68,9
57,101.64,9
57.45,101,9
58,100.19,9
58.76,99,9
59,98.6,9
59.36,98,9
59.91,97,9
60.46,96,9
60.38,95,9
61,94.46,9
61.6,94,9
61.1,93,9
62,92.34,9
62.56,92,9
63,91.75,9
64,91.28,9
64.27,91,9
64.22,90,9
64.27,89,9
64.3,88,9
64.08,87,9
64.26,86,9
64.64,85,9
64.91,84,9
65.2,83,9
65.47,82,9
65.68,81,9
66,80.12,9
65,79.03,9
65.54,78,9
65.28,77,9
65.07,76,9
64.87,75,9
64.76,74,9
64.53,73,9
64.15,72,9
64.09,71,9
63.82,70,9
63.46,69,9
63.1,68,9
62.76,67,9
62,66.16,9
61.24,66,9
61.35,65,9
61,64.11,9
60.21,63,9
60.7,62,9
61,61.39,9
61.31,61,9
62,60.11,9
63,59.26,9
63.43,59,9
64,58.71,9
65,58.34,9
66,58.06,9
67,58.19,9
68,58.43,9
68.79,58,9
69.23,57,9
69.13,56,9
69.12,55,9
68.88,54,9
68.66,53,9
68,52.21,9
67,51.02,9
66.94,50,9
67.15,49,9
67.01,48,9
67.73,47,9
67.82,46,9
67.66,45,9
68,44.39,9
68.37,45,9
68.32,46,9
68.51,47,9
69,47.6,9
70,47.26,9
70.5,46,9
70.47,45,9
70.13,44,9
69,43.01,9
68,43.4,9
67,42.17,9
66.32,41,9
66.32,40,9
67,39.17,9
68,39.16,9
68.59,40,9
69,40.65,9
69.81,40,9
69.79,39,9
69.85,38,9
69.96,37,9
70.15,36,9
70.25,35,9
70.23,34,9
70.3,33,9
70.43,32,9
70.72,31,9
70.92,30,9
71.16,29,9
71.03,28,9
70.93,27,9
70.55,26,9
70.13,25,9
70.94,24,9
71.42,24,9
72,24.2,9
72.4,23,9
72.3,22,9
72.2,21,9
72.09,20,9
72.25,19,9
72.89,18,9
73.22,17,9
73.82,16,9
73.92,15,9
73.65,14,9
73.28,13,9
73,12.48,9
72.64,12,9
72.25,11,9
72.06,10,9
72,9.14,9
71.95,8,9
72.03,7,9
72.12,6,9
72.02,5,9
71.86,4,9
71.76,3,9
71.66,2,9
71.39,1,9
71.21,0,9
71.16,-1,9
-47,162,9
-47,162,9
-46.65,-47,9
-47,-46.69,9
-47,-47.22,9
-46.65,-47,9
65.17,-14,9
65.19,-13,9
65.18,-12,9
64.86,-12,9
64.77,-13,9
64.76,-14,9
65,-14.4,9
65.17,-14,9
64.07,-121,9
64.03,-120,9
63.89,-121,9
64,-121.58,9
64.07,-121,9
62.07,-91,9
62,-90.34,9
61,-90.91,9
60.02,-92,9
59,-91.51,9
58.19,-92,9
58.68,-93,9
58.94,-94,9
60,-94.54,9
60.86,-94,9
61.26,-93,9
61.51,-92,9
62,-91.2,9
62.07,-91,9
61.08,159,9
61.73,160,9
61.63,161,9
61.31,162,9
61,162.25,9
60.53,162,9
60,161.39,9
59.79,161,9
59.34,160,9
59.19,159,9
59.48,158,9
60,157.75,9
61,158.9,9
61.08,159,9
58.11,-175,9
58,-175.84,9
58.11,-175,9
58.83,-79,9
58.16,-78,9
57.2,-77,9
56,-76.96,9
55.66,-77,9
55.31,-78,9
55,-78.34,9
54.45,-79,9
54,-80,9
55,-80.38,9
56,-80.25,9
57,-80.03,9
58,-79.77,9
58.83,-79,9
56.43,178,9
56.65,179,9
56.54,180,9
56,-179.24,9
55.52,-179,9
55,-178.56,9
54.28,-178,9
54,-177.83,9
53.22,-177,9
53,-176.79,9
52,-176.34,9
51.62,-176,9
51,-175.62,9
50,-175.86,9
49.5,-177,9
49.21,-178,9
49.26,-179,9
49.52,180,9
49.83,179,9
50,178.62,9
50.61,178,9
51,177.65,9
52,177.34,9
53,177.49,9
54,177.72,9
55,177.08,9
56,177.1,9
56.43,178,9
55.11,-56,9
55.14,-55,9
55,-54.09,9
54.84,-55,9
54.95,-56,9
55.11,-56,9
-38.54,0,12
-38.21,-1,12
-38.46,-2,12
-38,-2.8,12
-38,-3.37,12
-38.21,-4,12
-38.03,-5,12
-38,-5.4,12
-37.94,-6,12
-38.69,-7,12
-38.67,-8,12
-38.38,-9,12
-38.64,-10,12
-39,-10.1,12
-39.51,-11,12
-39.89,-12,12
-40.38,-13,12
-40.07,-14,12
-40.37,-15,12
-40.47,-16,12
-40.48,-17,12
-40.47,-18,12
-40.5,-19,12
-40.44,-20,12
-40.25,-21,12
-40.52,-22,12
-40.8,-23,12
-40.88,-24,12
-41,-24.31,12
-41.1,-25,12
-41.34,-26,12
-41.85,-27,12
-41.44,-28,12
-41,-28.49,12
-40.23,-29,12
-40,-29.54,12
-39.77,-30,12
-40,-30.18,12
-40.5,-30,12
-41,-29.8,12
-41.75,-31,12
-41,-31.68,12
-40.73,-32,12
-40.53,-33,12
-40.75,-34,12
-40.6,-35,12
-40,-35.68,12
-39.86,-36,12
-40,-36.73,12
-41,-36.95,12
-41.04,-38,12
-40.4,-39,12
-40.32,-40,12
-40.38,-41,12
-40.65,-42,12
-40.9,-43,12
-40.74,-44,12
-41,-44.5,12
-41.1,-45,12
-40.49,-46,12
-40.72,-47,12
-41,-47.5,12
-41.66,-48,12
-42,-48.19,12
-42.77,-49,12
-43,-49.24,12
-43.57,-50,12
-44,-50.68,12
-44.45,-51,12
-45,-51.58,12
-46,-51.88,12
-47,-51.43,12
-47.2,-52,12
-47,-52.96,12
-46.02,-54,12
-45,-54.53,12
-44.54,-54,12
-45,-53.19,12
-45,-52.69,12
-44,-52.2,12
-43,-52.96,12
-42,-53.81,12
-41,-53.53,12
-40.18,-53,12
-41,-52.29,12
-41.26,-52,12
-41.61,-51,12
-41,-50.41,12
-40.29,-50,12
-40,-49.82,12
-39.65,-51,12
-39.99,-52,12
-39.84,-53,12
-39,-53.19,12
-38,-53.55,12
-37,-53.8,12
-36,-53.64,12
-35.47,-54,12
-36,-54.73,12
-36.17,-55,12
-36.57,-56,12
-36.28,-57,12
-36.76,-58,12
-36.95,-59,12
-37,-59.36,12
-37.09,-60,12
-36.68,-61,12
-36.05,-62,12
-35,-62.76,12
-34.72,-63,12
-34,-63.69,12
-33.78,-64,12
-33.26,-65,12
-33,-65.72,12
-32.86,-66,12
-32.44,-67,12
-32.14,-68,12
-32,-68.75,12
-31.55,-68,12
-31,-67.72,12
-30.7,-67,12
-30.43,-66,12
-30.26,-65,12
-30.13,-64,12
-30.02,-63,12
-29,-62.08,12
-28,-62.92,12
-27,-62.32,12
-26.51,-62,12
-26,-61.69,12
-25,-61.16,12
-24,-61.04,12
-23,-60.87,12
-22,-60.67,12
-21,-60.42,12
-20,-60.15,12
-19,-59.27,12
-18,-59,12
-17,-59.21,12
-16,-59.95,12
-15,-60.82,12
-14.82,-61,12
-14,-61.79,12
-13.78,-62,12
-13,-62.75,12
-12.74,-63,12
-12,-63.69,12
-11.68,-64,12
-11,-64.47,12
-10.29,-65,12
-10,-65.24,12
-9.13,-66,12
-8.3,-67,12
-8,-67.39,12
-7.54,-68,12
-7,-68.82,12
-6.33,-70,12
-6.98,-71,12
-7.87,-72,12
-8.88,-73,12
-10,-73.97,12
-11,-74.63,12
-12,-74.65,12
-13,-74.64,12
-14,-74.65,12
-15,-74.29,12
-15.21,-74,12
-15.74,-73,12
-16,-72.44,12
-16.17,-72,12
-17,-71,12
-18,-70.15,12
-19,-69.24,12
-20,-69.51,12
-21,-69.59,12
-22,-69.67,12
-23,-69.79,12
-24,-69.95,12
-24.56,-70,12
-25,-70.07,12
-26,-70.08,12
-27,-70.07,12
-28,-70.06,12
-29,-70.05,12
-30,-70.03,12
-30.49,-70,12
-31,-69.97,12
-32,-69.5,12
-32.06,-70,12
-32.18,-71,12
-33,-71.68,12
-33.59,-72,12
-34,-72.25,12
-35,-72.9,12
-35.88,-74,12
-36,-74.39,12
-36.59,-75,12
-36.83,-76,12
-37.46,-77,12
-38,-77.67,12
-38.42,-78,12
-38.69,-79,12
-38.39,-80,12
-38.26,-81,12
-38.33,-82,12
-39,-82.88,12
-39,-83.37,12
-38.94,-84,12
-38.34,-85,12
-38.27,-86,12
-38.73,-87,12
-38.78,-88,12
-38.8,-89,12
-38.93,-90,12
-38.21,-91,12
-38.19,-92,12
-38.54,-93,12
-38.61,-94,12
-39,-94.87,12
-39.38,-96,12
-39,-96.7,12
-38.81,-97,12
-38.37,-98,12
-38.67,-99,12
-38.62,-100,12
-38.45,-101,12
-38.85,-102,12
-39,-102.44,12
-39.12,-103,12
-39.35,-104,12
-39.77,-105,12
-39.78,-106,12
-40,-106.28,12
-40.24,-107,12
-40.35,-108,12
-40,-108.85,12
-39.64,-110,12
-39.67,-111,12
-39.8,-112,12
-39.71,-113,12
-39.8,-114,12
-40,-114.47,12
-40.63,-114,12
-41,-113.67,12
-41.17,-114,12
-41.46,-115,12
-41.87,-116,12
-41.08,-117,12
-41,-117.4,12
-40.77,-118,12
-40.74,-119,12
-40.51,-120,12
-40.33,-121,12
-40.12,-122,12
-40.02,-123,12
-40,-123.9,12
-40.3,-125,12
-40.42,-126,12
-40.24,-127,12
-40.17,-128,12
-40.27,-129,12
-41,-129.99,12
-41.2,-131,12
-41,-131.91,12
-40.97,-133,12
-41.11,-134,12
-41.19,-135,12
-41,-135.9,12
-40.99,-137,12
-41.1,-138,12
-41,-138.77,12
-40.53,-140,12
-40.33,-141,12
-40.69,-142,12
-41,-142.63,12
-41.22,-143,12
-41.02,-144,12
-40.66,-145,12
-40.57,-146,12
-40.87,-147,12
-41,-147.46,12
-41.15,-148,12
-41.25,-149,12
-41.17,-150,12
-41,-150.55,12
-40.85,-151,12
-40.71,-152,12
-41,-152.83,12
-41.44,-154,12
-41.39,-155,12
-41.32,-156,12
-41.28,-157,12
-41.21,-158,12
-41.14,-159,12
-41.13,-160,12
-41.41,-161,12
-41.64,-162,12
-41.47,-163,12
-41.13,-164,12
-41,-164.68,12
-40.88,-166,12
-41,-166.75,12
-41.16,-167,12
-41.89,-168,12
-41.82,-169,12
-41.98,-170,12
-42.52,-171,12
-43,-171.76,12
-43.21,-172,12
-44,-172.59,12
-44.23,-173,12
-44.38,-174,12
-44,-174.52,12
-43.45,-175,12
-43.03,-176,12
-43.15,-177,12
-43.19,-178,12
-43.11,-179,12
-43.06,180,12
-42.45,179,12
-42.73,178,12
-43,177.56,12
-43.27,177,12
-43.08,176,12
-42,175.17,12
-41.08,174,12
-41,173.35,12
-40.97,173,12
-42,172.21,12
-42.75,171,12
-43,170.58,12
-43.94,170,12
-45,169.76,12
-45.47,169,12
-45.38,168,12
-45.07,167,12
-46,166.52,12
-47,166.16,12
-47,165.52,12
-46.86,165,12
-46,164.37,12
-45.39,165,12
-45,165.7,12
-44.36,166,12
-44,166.18,12
-43.24,165,12
-43.1,164,12
-43.08,163,12
-42.75,162,12
-42.53,161,12
-42.98,160,12
-43.73,159,12
-43.48,158,12
-43.04,157,12
-42.87,156,12
-43,155.06,12
-43.33,154,12
-43.61,153,12
